UserID,TwitterName,Followers,Followings,Verified,FakeNews
2683134085.0,NanaMaryto8,3278,4999,False,Hiring
8.08114e+17,JamesMMclaughl4,57,164,False,Hiring
7.88127e+17,milford421,1238,1053,False,Hiring
3407542960.0,dannylbaecker,40,113,False,Hiring
187462290.0,ryno117,693,816,False,Hiring
578505155.0,stacey_meyer,42,203,False,Hiring
447544671.0,stamperzu,152,171,False,Hiring
8.15312e+17,Retro99871,60,106,False,Hiring
1102028839.0,DDiTarant,870,930,False,Hiring
7.46528e+17,freedom2bmee,123,112,False,Hiring
3594494294.0,losomt,24,75,False,Hiring
7.57746e+17,4VeronicaZ,532,997,False,Hiring
258597391.0,Acappella883,472,52,False,Hiring
8.14685e+17,LadyLukk711,1415,2488,False,Hiring
228791219.0,chezamission,5076,4702,False,Hiring
9.18184e+17,Oldgloryfighter,1839,895,False,Hiring
1902522986.0,RubYaWrong,138,120,False,Hiring
1212020275.0,Chelseax05,1805,601,False,Hiring
48148454.0,Angelcat95,33,103,False,Hiring
59948571.0,Glorydlh333,394,294,False,Hiring
295853377.0,BusyMommaJ,365,502,False,Hiring
121765215.0,merika2018,49,82,False,Hiring
8.97509e+17,DoctorofDiesel,43,53,False,Hiring
135671540.0,BigD4110,261,375,False,Hiring
36672376.0,Lavenderblog,110,394,False,Hiring
526836506.0,PCenac,209,100,False,Hiring
4549822335.0,BrockDobie,884,2497,False,Hiring
3183565787.0,KeithZ07,49,63,False,Hiring
8.25811e+17,deviant_sapien,14,67,False,Hiring
7.88874e+17,RodneyM47225750,42,133,False,Hiring
1295147587.0,Formula382,231,93,False,Hiring
8.92991e+17,Samiel333333333,22,13,False,Hiring
9.69865e+17,maga_stars,39,96,False,Hiring
182040472.0,funrunr1,242,267,False,Hiring
7.89097e+17,CitiznConcern,1200,1191,False,Hiring
42506933.0,bjenningstvg,259,266,False,Hiring
121989966.0,metamancer,51,86,False,Hiring
60229776.0,graflexman,156,236,False,Hiring
9.69936e+17,jacky55443322,106,366,False,Hiring
7.88035e+17,margaretbunch18,20,102,False,Hiring
2385841031.0,ztbird13,1180,1149,False,Hiring
292137928.0,kurganonlyone,426,375,False,Hiring
1512159666.0,husetsfan,44,322,False,Hiring
1128307273.0,guyettjeff,29,113,False,Hiring
2349802280.0,ILIUM_IULUS,189,330,False,Hiring
